"Temperatura","Humedad","VientoVelocidad","Precipitation","PresionAtmosferica","Localizacion","TipoClima","Estacion"
-8,93,1.5,55,986.82,"Montania","Nevado","Invierno"
4,70,5,50,987.13,"Llanura","Lluvioso","Primavera"
38,68,2.5,10,1023.73,"Llanura","Soleado","Otonio"
-4,21,11.5,22,932.69,"Costa","Nublado","Primavera"
43,89,5.5,81,1016.51,"Montania","Soleado","Invierno"
33,67,11.5,25,1002.56,"Costa","Nublado","Otonio"
42,65,6.5,4,1020.63,"Costa","Soleado","Primavera"
24,73,9,73,1003.54,"Costa","Nublado","Otonio"
26,88,13.5,103,1011.27,"Costa","Lluvioso","Verano"
32,65,8,39,1017.88,"Montania","Nublado","Primavera"
1,88,0.5,60,985.22,"Montania","Nevado","Invierno"
10,77,12,14,1001,"Llanura","Nublado","Otonio"
25,81,32.5,86,1009.6,"Llanura","Nublado","Primavera"
62,73,7.5,70,1011.67,"Llanura","Soleado","Primavera"
42,43,2,6,1023.39,"Llanura","Soleado","Invierno"
44,56,3,7,1023.47,"Montania","Soleado","Verano"
34,74,8.5,76,990.63,"Montania","Lluvioso","Verano"
-7,96,2.5,71,981.5,"Llanura","Nevado","Invierno"
34,66,1,40,1011.33,"Llanura","Nublado","Otonio"
16,90,13,81,1000.72,"Costa","Lluvioso","Otonio"
29,97,16,65,996.29,"Llanura","Lluvioso","Verano"
40,24,6,7,1013.38,"Llanura","Soleado","Otonio"
25,68,4,42,1018.88,"Costa","Nublado","Otonio"
41,45,7.5,7,1023.31,"Llanura","Soleado","Primavera"
24,73,19.5,62,1004.8,"Llanura","Lluvioso","Primavera"
-6,62,5.5,59,989.4,"Llanura","Nevado","Invierno"
21,20,9,6,1017.98,"Montania","Soleado","Primavera"
25,95,18.5,91,1001.98,"Costa","Lluvioso","Invierno"
33,83,12.5,76,998.92,"Costa","Lluvioso","Primavera"
40,50,0,3,1010.07,"Llanura","Soleado","Otonio"
10,49,1,54,856.17,"Montania","Soleado","Otonio"
10,85,12.5,53,992.76,"Montania","Lluvioso","Invierno"
27,84,12.5,55,1015.35,"Costa","Lluvioso","Invierno"
0,74,3.5,88,995.75,"Montania","Nevado","Invierno"
33,77,5,47,1006.27,"Costa","Nublado","Otonio"
15,87,11.5,59,1012.68,"Costa","Lluvioso","Verano"
13,54,1,96,955.55,"Llanura","Lluvioso","Primavera"
-6,91,22,93,991.4,"Montania","Nevado","Invierno"
30,52,0,12,1007.48,"Costa","Nublado","Otonio"
30,75,7.5,65,992.54,"Llanura","Lluvioso","Otonio"
33,20,12,81,917.04,"Montania","Lluvioso","Otonio"
14,85,34,72,1017.66,"Costa","Lluvioso","Primavera"
26,62,15.5,90,1009.38,"Costa","Lluvioso","Otonio"
41,77,14,21,850.62,"Costa","Nublado","Invierno"
2,89,16.5,76,991.63,"Llanura","Nevado","Invierno"
4,84,15,76,988.81,"Montania","Nevado","Invierno"
34,102,27,93,993.42,"Montania","Lluvioso","Primavera"
33,75,20.5,102,1027.57,"Montania","Soleado","Otonio"
10,68,11.5,21,1005.05,"Montania","Nublado","Invierno"
30,74,6.5,109,1020.56,"Montania","Soleado","Otonio"
28,41,11.5,42,944.45,"Costa","Soleado","Verano"
11,91,34.5,82,1007.44,"Montania","Lluvioso","Invierno"
44,68,10,3,1017.96,"Llanura","Soleado","Verano"
44,48,1.5,2,1017.09,"Llanura","Soleado","Otonio"
61,109,32,93,990.26,"Llanura","Lluvioso","Otonio"
34,90,7,79,1003.12,"Llanura","Lluvioso","Invierno"
24,50,6,11,1018.21,"Montania","Nublado","Primavera"
33,63,15.5,94,1012.72,"Llanura","Lluvioso","Otonio"
19,70,11,19,1008.18,"Llanura","Nublado","Invierno"
16,41,1.5,83,867.66,"Costa","Nevado","Otonio"
38,50,2.5,0,1011.42,"Llanura","Soleado","Invierno"
19,63,4,43,1012.4,"Montania","Nublado","Primavera"
31,23,1.5,14,1017.36,"Montania","Soleado","Otonio"
16,103,24.5,72,1011.9,"Costa","Nublado","Primavera"
44,67,6.5,4,1017.84,"Costa","Soleado","Verano"
11,78,9.5,78,1006.13,"Llanura","Lluvioso","Verano"
34,64,8.5,19,1010.68,"Llanura","Nublado","Verano"
29,59,8.5,8,1012.14,"Montania","Soleado","Invierno"
-5,91,6,91,980.63,"Montania","Nevado","Invierno"
18,98,17.5,95,1016.79,"Montania","Lluvioso","Primavera"
1,61,13.5,56,994.3,"Montania","Nevado","Invierno"
17,77,14.5,58,996.07,"Costa","Lluvioso","Verano"
31,77,9,40,1000.97,"Llanura","Nublado","Verano"
35,35,8.5,83,1135.1,"Montania","Lluvioso","Otonio"
16,90,16.5,77,991.95,"Llanura","Lluvioso","Invierno"
26,106,15.5,100,1012.47,"Montania","Nublado","Invierno"
21,82,14.5,59,995.44,"Costa","Lluvioso","Invierno"
25,50,1.5,15,1010.09,"Costa","Soleado","Primavera"
25,55,9,46,1001.9,"Costa","Nublado","Otonio"
-17,53,6.5,58,922.89,"Llanura","Soleado","Primavera"
38,66,5.5,5,1024.39,"Montania","Soleado","Verano"
17,67,10.5,77,991.22,"Llanura","Lluvioso","Otonio"
-11,89,16.5,94,986.05,"Montania","Nevado","Invierno"
20,78,18.5,62,1015.25,"Costa","Lluvioso","Otonio"
22,26,6,90,907.31,"Llanura","Nublado","Primavera"
27,65,14,11,920.85,"Montania","Lluvioso","Otonio"
34,87,14,56,990.55,"Montania","Lluvioso","Primavera"
61,85,8.5,108,1009.51,"Llanura","Nublado","Primavera"
31,35,4,13,1011.03,"Costa","Soleado","Verano"
14,85,27.5,85,1005.2,"Costa","Lluvioso","Invierno"
43,47,1.5,81,921.97,"Llanura","Nublado","Primavera"
25,53,9.5,15,1026.09,"Montania","Soleado","Otonio"
26,63,4.5,14,1013.55,"Costa","Soleado","Otonio"
31,66,7,38,820.69,"Montania","Lluvioso","Invierno"
21,72,17.5,56,990.61,"Costa","Lluvioso","Primavera"
53,73,29,82,1008.15,"Llanura","Nublado","Invierno"
41,43,10,14,1024.52,"Costa","Soleado","Primavera"
16,72,13,55,1019.06,"Llanura","Lluvioso","Otonio"
40,62,5,11,1020.6,"Costa","Soleado","Primavera"
-17,36,11,71,1135.47,"Costa","Lluvioso","Otonio"
-8,88,5,97,985.16,"Montania","Nevado","Invierno"
25,99,20.5,84,1005.78,"Llanura","Nublado","Otonio"
14,72,19,52,1012.03,"Costa","Lluvioso","Primavera"
20,55,10,10,1025.13,"Costa","Soleado","Verano"
26,71,12.5,96,1085.68,"Llanura","Nublado","Verano"
25,79,12,79,1014.71,"Montania","Lluvioso","Verano"
28,76,9,13,1010.43,"Costa","Nublado","Verano"
26,86,9,74,998.68,"Costa","Lluvioso","Primavera"
21,66,9,41,1005.77,"Costa","Nublado","Invierno"
-8,82,18.5,73,988.5,"Montania","Nevado","Invierno"
27,69,4,6,1011.41,"Costa","Soleado","Verano"
34,58,1.5,10,1018.79,"Llanura","Soleado","Otonio"
27,73,12,34,1002.11,"Llanura","Nublado","Invierno"
18,53,3.5,35,1013.46,"Costa","Nublado","Primavera"
15,90,20,95,995.68,"Llanura","Lluvioso","Primavera"
27,27,1,12,1010.11,"Llanura","Soleado","Verano"
23,99,12,61,1001.71,"Llanura","Lluvioso","Invierno"
21,94,7.5,50,1014.82,"Llanura","Lluvioso","Otonio"
20,36,3,6,1015.31,"Costa","Soleado","Primavera"
67,90,21,95,1013.26,"Costa","Soleado","Verano"
13,90,14.5,93,1014.44,"Llanura","Lluvioso","Otonio"
10,50,4.5,36,1008.35,"Llanura","Nublado","Primavera"
90,83,15,98,1028.13,"Llanura","Soleado","Verano"
27,52,1.5,16,1020.04,"Llanura","Soleado","Otonio"
19,82,10,53,1007.78,"Montania","Lluvioso","Primavera"
26,42,6.5,9,1028.15,"Llanura","Soleado","Primavera"
32,51,8,11,1010.91,"Costa","Soleado","Otonio"
43,98,4,101,1017.91,"Costa","Nublado","Invierno"
-4,99,20,73,999.82,"Llanura","Nevado","Invierno"
25,67,7,49,1010.71,"Llanura","Nublado","Otonio"
28,81,8,67,1009.52,"Montania","Lluvioso","Otonio"
17,77,8.5,15,1016.21,"Llanura","Nublado","Invierno"
29,89,12,61,1000.36,"Llanura","Lluvioso","Invierno"
30,31,8,49,918.45,"Costa","Nublado","Otonio"
27,55,0,7,1022.26,"Montania","Soleado","Verano"
17,74,0.5,38,1012.1,"Costa","Nublado","Primavera"
36,68,3.5,11,1023.75,"Costa","Soleado","Otonio"
4,65,4,51,993.16,"Llanura","Nevado","Invierno"
25,75,2.5,72,1048.27,"Llanura","Lluvioso","Invierno"
30,76,14.5,25,1015.22,"Montania","Nublado","Primavera"
22,78,11,39,1005.32,"Costa","Nublado","Verano"
11,78,6.5,96,1003.38,"Montania","Lluvioso","Invierno"
17,76,2,40,1017.61,"Costa","Nublado","Primavera"
32,96,8,62,1018.06,"Costa","Lluvioso","Primavera"
20,73,14,18,1003.02,"Montania","Nublado","Otonio"
17,64,15.5,55,1019.47,"Llanura","Lluvioso","Otonio"
26,24,5.5,4,1019.73,"Montania","Soleado","Invierno"
45,73,13.5,78,1114.71,"Costa","Lluvioso","Primavera"
40,93,19.5,105,1013.88,"Llanura","Soleado","Verano"
2,76,30.5,101,995.85,"Llanura","Nevado","Invierno"
19,84,7,78,1018.65,"Llanura","Lluvioso","Verano"
13,95,11,70,1011.47,"Llanura","Lluvioso","Invierno"
32,27,8,8,1013.28,"Costa","Soleado","Invierno"
22,26,2,14,1010.77,"Costa","Soleado","Primavera"
21,77,3.5,99,1016.89,"Costa","Nublado","Otonio"
37,84,8.5,88,1010.08,"Costa","Nublado","Verano"
26,59,3.5,19,1025.71,"Costa","Soleado","Otonio"
25,74,11.5,42,1005.83,"Llanura","Nublado","Primavera"
34,64,1,19,1018.24,"Costa","Nublado","Verano"
10,44,2,70,1019.65,"Montania","Nublado","Invierno"
13,75,19.5,87,1017.46,"Montania","Lluvioso","Verano"
32,57,9,6,1021.55,"Costa","Soleado","Invierno"
32,52,4.5,40,1007.6,"Costa","Nublado","Primavera"
-2,97,17.5,60,982.42,"Llanura","Nevado","Invierno"
34,70,5,92,1024.79,"Montania","Soleado","Otonio"
63,96,19.5,84,1023.2,"Llanura","Soleado","Verano"
-9,95,17.5,55,987.04,"Montania","Nevado","Invierno"
26,98,11,64,993.19,"Costa","Lluvioso","Verano"
30,64,13,26,1017.92,"Montania","Nublado","Primavera"
-9,96,18,71,988.1,"Montania","Nevado","Invierno"
24,73,7.5,82,1015.08,"Llanura","Lluvioso","Otonio"
26,52,7.5,12,1025.6,"Costa","Soleado","Verano"
27,60,3.5,5,1028.32,"Costa","Soleado","Verano"
13,67,5.5,17,1013.24,"Montania","Nublado","Primavera"
33,97,21,91,1007.46,"Montania","Lluvioso","Verano"
27,54,10.5,42,1017.4,"Llanura","Nublado","Otonio"
43,43,7.5,14,1018.7,"Costa","Soleado","Verano"
-10,77,5.5,56,995.79,"Montania","Nevado","Invierno"
26,62,7.5,42,1161.34,"Llanura","Soleado","Primavera"
19,89,16,96,1010.48,"Montania","Lluvioso","Primavera"
3,93,1.5,57,985.59,"Montania","Nevado","Invierno"
42,52,6.5,61,949.91,"Llanura","Lluvioso","Invierno"
-16,74,13,33,1136.55,"Llanura","Lluvioso","Verano"
-4,62,3.5,14,1049.2,"Llanura","Nublado","Primavera"
-7,70,4.5,79,998.55,"Montania","Nevado","Invierno"
-12,85,14,93,991.93,"Montania","Nevado","Invierno"
19,76,9.5,89,992.8,"Montania","Lluvioso","Otonio"
17,28,11,61,836.11,"Montania","Soleado","Verano"
22,79,14,44,1000.39,"Montania","Nublado","Verano"
15,63,13,39,1007.17,"Montania","Nublado","Otonio"
21,58,1,40,1006.66,"Montania","Nublado","Otonio"
11,89,6.5,56,998.4,"Costa","Lluvioso","Otonio"
11,74,10,70,1023.33,"Costa","Soleado","Primavera"
25,56,2.5,23,1004.83,"Llanura","Nublado","Invierno"
2,92,6,63,997.7,"Llanura","Nevado","Invierno"
32,90,19,55,1007.95,"Montania","Lluvioso","Verano"
42,22,2,3,1028.54,"Montania","Soleado","Otonio"
65,107,12.5,75,1011.56,"Costa","Soleado","Otonio"
17,88,7,96,1007.77,"Montania","Lluvioso","Otonio"
17,51,8,21,1006.15,"Costa","Nublado","Verano"
-1,71,14.5,70,984.7,"Llanura","Nevado","Invierno"
34,97,18.5,72,1014.4,"Llanura","Lluvioso","Otonio"
-17,37,14,34,912.53,"Llanura","Lluvioso","Verano"
-3,77,14,69,992.44,"Llanura","Nevado","Invierno"
31,67,16,62,999.86,"Montania","Lluvioso","Otonio"
42,44,8.5,2,1020.21,"Llanura","Soleado","Otonio"
13,47,3.5,49,1190.68,"Llanura","Lluvioso","Invierno"
25,105,18,96,1010.23,"Costa","Nublado","Otonio"
42,66,12,44,939.18,"Llanura","Nevado","Verano"
34,35,8.5,0,1014.5,"Montania","Soleado","Invierno"
23,55,2.5,0,1020.43,"Montania","Soleado","Otonio"
36,87,16,93,1016,"Costa","Soleado","Primavera"
28,50,4.5,17,1012.65,"Costa","Soleado","Invierno"
33,72,11,53,997.11,"Costa","Lluvioso","Otonio"
40,41,5.5,52,1033.78,"Costa","Soleado","Otonio"
95,96,1,84,1027.98,"Montania","Soleado","Primavera"
27,96,14.5,63,1010.68,"Costa","Lluvioso","Otonio"
25,35,6,29,961.17,"Montania","Soleado","Otonio"
21,87,9,65,1003.16,"Llanura","Lluvioso","Invierno"
43,22,4.5,0,1019.3,"Llanura","Soleado","Verano"
35,60,3.5,4,1023.69,"Costa","Soleado","Primavera"
26,62,3,3,1025.91,"Llanura","Soleado","Otonio"
-14,55,4.5,22,1050.48,"Montania","Nevado","Primavera"
17,73,8,13,1167.84,"Costa","Soleado","Verano"
25,66,0.5,2,1025.57,"Costa","Soleado","Primavera"
31,98,13.5,59,995.78,"Llanura","Lluvioso","Otonio"
26,23,4.5,5,1023.02,"Montania","Soleado","Verano"
40,37,4.5,12,1016.25,"Llanura","Soleado","Primavera"
21,68,13,40,1010.73,"Costa","Nublado","Otonio"
45,107,0,89,1021.4,"Llanura","Soleado","Verano"
45,88,38.5,77,1009.72,"Llanura","Lluvioso","Primavera"
32,87,5.5,97,1015.83,"Montania","Lluvioso","Verano"
12,64,18,52,1014.42,"Llanura","Lluvioso","Otonio"
27,55,7,48,1007.5,"Costa","Nublado","Verano"
-6,63,1,50,985.23,"Montania","Nevado","Invierno"
22,66,1,48,1009.04,"Costa","Nublado","Otonio"
8,79,3.5,79,1006.2,"Llanura","Nublado","Invierno"
12,66,6.5,49,1014.46,"Montania","Nublado","Otonio"
14,67,10,93,992.6,"Montania","Lluvioso","Otonio"
31,40,4,11,1017.54,"Montania","Soleado","Verano"
52,86,40,77,1008.29,"Llanura","Lluvioso","Primavera"
3,66,11.5,72,986.52,"Montania","Nevado","Invierno"
34,89,19.5,69,996.03,"Llanura","Lluvioso","Verano"
-6,77,14.5,73,981.18,"Llanura","Nevado","Invierno"
27,53,8.5,13,1029.23,"Montania","Soleado","Otonio"
15,76,10,74,1003.34,"Llanura","Lluvioso","Verano"
36,28,0,87,864.57,"Costa","Nevado","Verano"
12,70,4.5,47,1003.79,"Montania","Nublado","Otonio"
34,65,1.5,14,1028.11,"Costa","Soleado","Verano"
-10,74,14,86,990.14,"Montania","Nevado","Invierno"
15,59,2,34,1008.57,"Llanura","Nublado","Primavera"
12,68,9,48,1001.12,"Llanura","Nublado","Verano"
24,69,1,15,1001.5,"Llanura","Nublado","Invierno"
-4,90,13.5,67,990.04,"Llanura","Nevado","Invierno"
29,73,6,36,1013.6,"Llanura","Nublado","Primavera"
4,86,13.5,57,992.24,"Llanura","Nevado","Invierno"
46,69,3.5,43,842.22,"Llanura","Nublado","Primavera"
41,20,4,3,1017.01,"Montania","Soleado","Verano"
25,76,15.5,55,1011.26,"Costa","Lluvioso","Primavera"
22,61,13.5,16,1006.3,"Montania","Nublado","Primavera"
22,104,43.5,91,997.16,"Llanura","Lluvioso","Primavera"
-2,95,8.5,65,988.76,"Montania","Nevado","Invierno"
28,93,17.5,53,992.26,"Costa","Lluvioso","Verano"
8,77,8.5,94,890.5,"Costa","Nevado","Primavera"
28,63,19.5,70,1002.24,"Costa","Lluvioso","Verano"
14,76,7,25,1131.48,"Llanura","Soleado","Verano"
31,77,13,48,1009.35,"Montania","Nublado","Primavera"
21,45,6.5,18,1013.39,"Costa","Soleado","Otonio"
0,89,18.5,75,983.64,"Llanura","Nevado","Invierno"
15,63,12.5,88,992.6,"Costa","Lluvioso","Verano"
26,99,18,81,993.31,"Llanura","Lluvioso","Primavera"
15,65,15,81,1012.43,"Montania","Lluvioso","Otonio"
26,68,4,28,1001.67,"Llanura","Nublado","Otonio"
21,57,8,2,1029.39,"Montania","Soleado","Otonio"
31,84,5.5,57,1007.48,"Costa","Lluvioso","Verano"
25,83,19,95,1002.21,"Montania","Lluvioso","Otonio"
21,60,9,74,1006.74,"Llanura","Lluvioso","Verano"
36,105,12.5,107,1019.08,"Montania","Nublado","Verano"
33,58,9.5,43,1006.37,"Montania","Nublado","Otonio"
42,46,1.5,17,1027.71,"Montania","Soleado","Primavera"
33,68,3.5,9,1014.73,"Montania","Soleado","Primavera"
12,76,7,62,999.25,"Llanura","Lluvioso","Otonio"
-2,80,11.5,94,985.77,"Llanura","Nevado","Invierno"
25,67,19.5,54,1003.16,"Montania","Lluvioso","Verano"
20,47,9.5,6,1011.52,"Llanura","Soleado","Primavera"
11,66,8,28,1006.19,"Montania","Nublado","Primavera"
29,91,18.5,71,1007.47,"Llanura","Lluvioso","Primavera"
12,30,14,68,1165.34,"Llanura","Soleado","Verano"
27,95,16,99,1004.57,"Montania","Lluvioso","Primavera"
22,79,18.5,93,991.87,"Costa","Lluvioso","Primavera"
31,21,5.5,12,1022.98,"Llanura","Soleado","Otonio"
2,97,7.5,56,990.8,"Montania","Nevado","Invierno"
18,58,10,28,1017.27,"Costa","Nublado","Verano"
16,55,9,32,1004.62,"Montania","Nublado","Otonio"
27,56,2,1,1011.71,"Costa","Soleado","Verano"
23,76,12.5,52,1011.87,"Montania","Lluvioso","Invierno"
19,79,12.5,73,1008.92,"Montania","Lluvioso","Verano"
23,65,13.5,49,1014.47,"Montania","Nublado","Invierno"
-2,65,8.5,54,986.2,"Montania","Nevado","Invierno"
39,59,1,41,1099.43,"Montania","Nublado","Otonio"
32,63,4.5,5,1025.83,"Costa","Soleado","Verano"
3,106,45,94,993.69,"Llanura","Nevado","Invierno"
-12,27,2,70,828.61,"Costa","Lluvioso","Invierno"
-5,80,6,94,994.61,"Montania","Nevado","Invierno"
26,92,12.5,61,1018.18,"Costa","Lluvioso","Verano"
22,65,10,37,1004.21,"Llanura","Nublado","Primavera"
37,88,16.5,71,1014.15,"Llanura","Nublado","Verano"
43,45,2.5,0,1013.04,"Montania","Soleado","Verano"
14,82,15.5,90,1007.6,"Llanura","Lluvioso","Verano"
26,45,3.5,10,1011.01,"Llanura","Soleado","Otonio"
24,71,16,72,1005.1,"Costa","Lluvioso","Otonio"
17,95,6.5,107,1028.12,"Montania","Soleado","Verano"
13,78,17.5,70,1006.59,"Llanura","Lluvioso","Primavera"
36,37,4.5,9,1024.01,"Llanura","Soleado","Invierno"
30,52,8.5,5,1018.21,"Llanura","Soleado","Otonio"
44,30,5,15,1024.28,"Llanura","Soleado","Otonio"
30,55,4,10,1012.26,"Costa","Soleado","Verano"
41,43,8,17,1025.94,"Costa","Soleado","Verano"
-2,90,28.5,84,992.14,"Montania","Nevado","Invierno"
-10,86,9.5,98,985.98,"Montania","Nevado","Invierno"
-5,61,14,63,999.86,"Llanura","Nevado","Invierno"
10,51,4.5,31,1008.56,"Costa","Nublado","Otonio"
41,48,4.5,10,1013.2,"Llanura","Soleado","Primavera"
11,53,1,24,1011.77,"Montania","Nublado","Invierno"
-3,63,5,29,1012.15,"Costa","Nevado","Verano"
27,52,8.5,3,1011.75,"Llanura","Soleado","Primavera"
26,57,1.5,2,1010.67,"Llanura","Soleado","Verano"
13,53,7,16,1001.23,"Llanura","Nublado","Primavera"
2,97,17.5,90,980.09,"Montania","Nevado","Invierno"
-4,87,5.5,69,987.27,"Llanura","Nevado","Invierno"
34,28,14.5,97,1183.44,"Costa","Soleado","Otonio"
13,86,18,77,1014.28,"Costa","Lluvioso","Otonio"
32,51,4,32,1016.81,"Llanura","Nublado","Invierno"
29,62,10.5,82,1007.8,"Costa","Lluvioso","Verano"
-9,32,5,21,966.64,"Costa","Nevado","Primavera"
-5,74,2,94,984.21,"Montania","Nevado","Invierno"
16,90,15,74,1016.62,"Costa","Lluvioso","Verano"
-3,93,9.5,57,997.51,"Llanura","Nevado","Invierno"
-3,82,19,66,982.55,"Montania","Nevado","Invierno"
14,76,12.5,74,993.05,"Montania","Lluvioso","Otonio"
66,100,7,109,1018.3,"Montania","Soleado","Otonio"
32,69,12.5,59,991.39,"Montania","Lluvioso","Primavera"
10,65,0,44,1010.1,"Montania","Nublado","Invierno"
28,87,14,89,1015.7,"Llanura","Lluvioso","Verano"
20,60,7,39,1016.08,"Costa","Nublado","Invierno"
37,36,6,10,1020.26,"Costa","Soleado","Otonio"
21,30,1.5,19,1029.41,"Montania","Soleado","Primavera"
-2,100,26,87,999.28,"Montania","Nevado","Invierno"
19,62,13,46,1003.09,"Montania","Nublado","Primavera"
30,71,14.5,20,1014.07,"Montania","Nublado","Primavera"
32,79,2.5,17,1002.4,"Llanura","Nublado","Verano"
22,50,1.5,10,1015.95,"Llanura","Soleado","Otonio"
31,69,7.5,56,1003.59,"Llanura","Lluvioso","Otonio"
28,61,5,19,1027.48,"Llanura","Soleado","Otonio"
41,43,0.5,3,1018.47,"Llanura","Soleado","Otonio"
18,79,8,32,1007.36,"Montania","Nublado","Primavera"
32,76,7,59,1014.09,"Costa","Lluvioso","Invierno"
27,72,8.5,58,994.21,"Costa","Lluvioso","Verano"
0,91,5,61,997.85,"Llanura","Nevado","Invierno"
-15,105,3,103,993.75,"Llanura","Nevado","Invierno"
33,38,3.5,7,1022.17,"Llanura","Soleado","Verano"
28,41,1.5,10,1019.55,"Montania","Soleado","Otonio"
14,60,12,83,1005.3,"Llanura","Lluvioso","Otonio"
42,60,5.5,9,1026.37,"Costa","Soleado","Invierno"
17,68,10,54,991.09,"Montania","Lluvioso","Primavera"
34,39,7.5,16,1025.98,"Montania","Soleado","Primavera"
23,87,9.5,67,1015.28,"Llanura","Lluvioso","Primavera"
52,80,2,75,1005.23,"Costa","Nublado","Primavera"
30,42,3,57,860.95,"Costa","Nevado","Invierno"
33,91,18.5,98,999.17,"Costa","Lluvioso","Primavera"
23,74,5,20,1015.39,"Llanura","Nublado","Otonio"
-9,86,9.5,64,989.12,"Llanura","Nevado","Invierno"
5,102,31,108,1005.89,"Llanura","Lluvioso","Verano"
-1,93,0.5,96,986.38,"Llanura","Nevado","Invierno"
23,84,15,94,1004.56,"Montania","Lluvioso","Verano"
-7,66,9.5,71,987.71,"Montania","Nevado","Invierno"
30,30,8,18,1027.59,"Montania","Soleado","Primavera"
30,71,4.5,23,1015.1,"Costa","Nublado","Otonio"
26,66,2,13,1028.9,"Montania","Soleado","Primavera"
32,70,10.5,61,1015.92,"Costa","Lluvioso","Invierno"
12,54,13,32,1002.81,"Llanura","Nublado","Invierno"
25,75,26,80,1010.88,"Llanura","Lluvioso","Otonio"
25,40,9.5,10,1023.37,"Montania","Soleado","Primavera"
14,86,7,85,1012.64,"Montania","Lluvioso","Verano"
42,44,2.5,18,1019.85,"Llanura","Soleado","Verano"
66,81,10,97,1015.03,"Montania","Soleado","Verano"
16,71,3,43,920.13,"Llanura","Nublado","Verano"
25,69,8.5,90,1019.17,"Costa","Lluvioso","Primavera"
4,96,22,71,981.34,"Llanura","Nevado","Invierno"
17,87,6,97,1005.5,"Llanura","Lluvioso","Verano"
0,69,14.5,91,993.71,"Llanura","Nevado","Invierno"
26,98,11.5,82,1019.64,"Montania","Lluvioso","Primavera"
33,99,12,105,1028.08,"Llanura","Soleado","Primavera"
9,76,1,102,982.64,"Llanura","Nevado","Invierno"
27,64,4,19,1011.7,"Costa","Soleado","Primavera"
27,89,13,68,991.42,"Llanura","Lluvioso","Primavera"
-5,65,11,64,996.37,"Llanura","Nevado","Invierno"
31,65,1,30,1018.25,"Costa","Nublado","Otonio"
15,89,16,50,991.07,"Montania","Lluvioso","Otonio"
26,59,10,26,1007.97,"Llanura","Nublado","Otonio"
31,90,7.5,73,1019.65,"Llanura","Nublado","Otonio"
32,95,17.5,62,996.69,"Costa","Lluvioso","Otonio"
1,23,14,10,1020.47,"Montania","Soleado","Primavera"
11,65,11,82,1014.96,"Costa","Lluvioso","Invierno"
15,89,8.5,80,1010.68,"Llanura","Nublado","Otonio"
13,71,1.5,43,1006.75,"Montania","Nublado","Verano"
24,93,6,75,1000.49,"Costa","Lluvioso","Verano"
43,75,15,80,1019.83,"Costa","Soleado","Otonio"
33,78,11.5,21,1014.6,"Montania","Nublado","Otonio"
29,24,8.5,5,1019.57,"Montania","Soleado","Verano"
81,81,10.5,96,1022.66,"Llanura","Soleado","Verano"
19,54,6,37,1000.23,"Montania","Nublado","Verano"
-2,83,0,82,988.61,"Llanura","Nevado","Invierno"
16,40,7,73,1004.43,"Costa","Nevado","Primavera"
42,106,32.5,103,996.45,"Montania","Lluvioso","Primavera"
12,60,10,79,929.98,"Llanura","Lluvioso","Primavera"
40,75,26.5,78,1011.36,"Montania","Nublado","Primavera"
-2,76,11.5,60,995.83,"Llanura","Nevado","Invierno"
24,99,17.5,83,1007.02,"Llanura","Nublado","Primavera"
13,67,6,56,1006.76,"Costa","Lluvioso","Verano"
2,72,15,99,998.03,"Montania","Nevado","Invierno"
27,86,6,89,1013.47,"Costa","Nublado","Invierno"
19,93,12,74,1020.7,"Costa","Soleado","Verano"
46,101,16,80,1015.06,"Llanura","Lluvioso","Otonio"
29,57,5,9,1018.93,"Montania","Soleado","Verano"
37,61,2,2,1013.04,"Costa","Soleado","Invierno"
40,69,7.5,14,1018.3,"Montania","Soleado","Otonio"
14,51,0.5,14,1017.63,"Llanura","Nublado","Otonio"
3,78,15,81,997.01,"Llanura","Nevado","Invierno"
31,88,12,73,994.11,"Costa","Lluvioso","Verano"
20,96,15,93,996.28,"Llanura","Lluvioso","Primavera"
30,89,10.5,89,994.68,"Montania","Lluvioso","Verano"
27,63,1.5,31,1011.62,"Montania","Nublado","Primavera"
56,74,0,103,1012.4,"Llanura","Nublado","Verano"
-10,63,11.5,76,981.31,"Montania","Nevado","Invierno"
31,57,7.5,9,1024.03,"Llanura","Soleado","Invierno"
3,69,11,51,992.3,"Llanura","Nevado","Invierno"
13,69,11,32,1003.45,"Costa","Nublado","Verano"
33,69,6.5,31,1019.26,"Costa","Nublado","Verano"
32,59,3.5,13,1016.91,"Montania","Soleado","Otonio"
35,89,15,94,1005.3,"Costa","Nublado","Primavera"
26,79,20,67,994,"Llanura","Lluvioso","Primavera"
